"Aldi.1apos_1.C.7_01_3592"	"Aldi.1bpos_1.C.7_01_3607"	"Blut.1apos_1.C.8_01_3593"	"Blut.1bpos_1.C.8_01_3608"	"Heinz.1apos_1.C.1_01_3586"	"Heinz.1bpos_1.C.1_01_3601"	"Knorr.1apos_1.C.2_01_3587"	"Knorr.1bpos_1.C.2_01_3602"	"Kraft.1apos_1.C.5_01_3590"	"Kraft.1bpos_1.C.5_01_3605"	"Penny.1apos_1.C.4_01_3589"	"Penny.1bpos_1.C.4_01_3604"	"Purree.1apos_1.C.3_01_3588"	"Purree.1bpos_1.C.3_01_3603"	"Werder.1apos_1.C.6_01_3591"	"Werder.1bpos_1.C.6_01_3606"
"14"	9.77739888072274	9.80114798920341	0	0	0	8.73455730445009	9.84928457884203	9.89096562663697	9.06899807349589	9.22712757509426	10.1456914520103	10.2672215029604	10.1352022028122	10.2884930325704	9.49412787614687	9.42203803471208
"15"	0	0	0	0	8.02516431969107	8.39226780579571	7.50684531935562	7.66870767868068	8.43598868912061	8.49306504958752	0	0	8.68577433517199	8.46685578288134	0	0
"16"	0	7.94378572788558	6.56763817429234	6.61748939135303	7.36411229533321	7.44122432374543	0	0	0	0	0	0	0	7.58016932585909	7.44048139387074	7.43334699975686
"17"	0	9.80330885470719	0	0	9.43214982516171	9.76092909254807	10.1721630727399	10.2668643736426	9.7662857804342	9.68868559650943	10.5990809982778	10.2232130366174	10.1827288516792	10.0088505781908	9.55387311020471	0
"18"	0	8.61539156002138	0	0	11.7385346211376	11.5977215191099	0	0	0	0	8.52441005850013	8.68080501822097	7.29411585207099	7.67926159696008	10.2938947665505	10.3055696355717
"19"	12.6198952781209	12.5067590919511	12.6549349172149	12.610715328583	12.9855541033439	13.4870877758241	13.5996452700013	12.1219877893707	13.4234799242389	12.5054935969438	10.5442132235656	12.3633599978453	12.8065484479291	13.489052073259	13.1617267201604	12.5556388995888
"20"	12.5820815857471	12.2812092063203	12.6034003169339	12.5812766439671	12.179591260853	12.5541896993114	12.4751578855968	12.1772088075803	12.6802273919548	12.2758156929765	12.5430078710594	12.8762628654749	12.3076698653353	12.2004938797805	13.0613507424744	13.8862961055121
"21"	5.64394754095403	5.8299321896115	6.67027869880901	0	0	0	0	0	7.36070150435538	0	0	0	6.61434437090016	6.45593539872847	6.95857583764778	6.20228678758754
"22"	10.5709399309816	11.8042544666526	0	0	12.5859880607827	11.8481158403582	13.1016944439313	12.1135341273276	12.1197850247476	12.8873209504159	10.5175996426059	11.8067367427763	12.3060137711997	0	11.7972999262434	0
"23"	10.1121321603258	10.2122136662847	6.82924861598771	6.73614281777983	8.01161260436476	8.10178814136094	8.61801831772682	8.90348534126813	8.51900617097517	8.36014351355185	11.6197912218046	11.5995421309683	10.0676482140541	10.1965441053598	11.2963547136779	11.3515785192627
"24"	10.5755297391411	10.5211421412603	6.44365220715736	5.88423729017233	9.62087597227319	9.66260394785694	9.72301329962522	9.74256787061879	9.58171853191346	9.61601503930174	8.39031045881505	8.45130521240511	10.4269849333867	10.3362126764977	9.02399681778341	9.14743834515629
"25"	0	7.65090503130545	7.13504701467057	0	0	0	0	7.39996387634936	7.64625375052625	7.28013505394177	7.22499227017277	6.92104261010891	7.39564794106361	0	0	0
"26"	0	0	0	8.40810195241673	8.33075668381322	8.39835767902355	8.79346631320755	8.674046987863	8.61865650808044	8.40810195241673	0	10.4313599155071	0	0	0	0
"27"	8.60393372373076	8.736437938037	8.98565457601384	8.91476023794067	8.67772933388167	9.07850652871949	8.95431674709984	9.0220528085703	8.94091011114242	8.82919691204985	0	0	8.21312715178497	8.49843761694783	8.69599674911984	8.61387348672895
"28"	11.8014371856687	12.7325586829468	0	0	0	12.6712244068108	13.0083834400788	12.5991732637742	12.2616327804216	12.9656724188842	11.7506309350255	12.1079589789309	11.8511601760918	12.1383094456092	12.6364682871916	11.8913882593914
"29"	9.29403645946166	9.31864540393999	0	0	9.07087181117583	9.24785116250621	9.15457417493023	0	9.10675091864015	9.27146082131423	0	0	9.18941889911997	9.14620010752389	9.20679054708927	9.22665612373813
"30"	10.0342041874441	12.4023575879445	0	0	0	0	12.5213982206171	12.0924492057474	12.0176264850367	11.8392777802684	11.8035672613501	0	12.3268814190215	12.3005135749185	10.2706261608962	12.0766947636962
"31"	0	13.394403905469	0	0	12.4708625158359	12.3132341025192	0	12.1494436632813	12.0073519956408	12.4234882826548	0	12.208632366647	13.142247642046	12.2434967286158	0	12.0170413486922
"32"	9.23365785517047	9.26909203148149	9.51948126508931	9.6032855424947	9.36929667484934	9.4273729291427	9.36631677273169	9.36335941746104	9.48724539296773	9.54011098109671	0	8.27495672490063	0	0	0	8.93194139375489
"33"	0	0	6.16339299646626	6.1284251781675	0	0	0	0	0	0	10.7504155355475	10.7026538308411	10.8518839657681	11.3352590570523	8.43399054782839	8.19272330949947
"34"	9.08467864074771	8.97174750122874	0	0	0	0	8.55388170578344	8.4396833533186	0	0	0	7.24454838719547	8.80811112282484	8.74152659211729	8.20989610286818	0
"35"	8.8004534279454	8.59884153449527	8.67125083834464	8.48441740582806	8.57625764847073	8.86422186779876	0	9.03610566826444	8.71148442494998	8.64364494493138	8.49963156480124	8.41262135391733	8.15556968063551	8.6049201603089	8.70066753803805	0
"36"	8.74270245422705	0	8.73818575408909	0	0	0	8.73332505016719	0	0	0	8.70200919005723	8.68081020380026	8.68990737820589	8.68309226777558	8.75586737699872	8.65047355920333
"37"	12.2960785849638	12.0389857103274	0	0	0	0	0	0	12.0362398880197	11.814664640761	12.2852902641272	0	12.3321472905869	12.6905969758906	12.1704297164676	0
"38"	0	0	12.237434295153	12.1500568655133	12.0319552964603	12.2513789458896	12.1613444258675	12.2074274796355	0	12.1582843668059	0	12.0874437545467	0	0	0	12.0665830828255
"39"	0	7.53978655456584	0	0	0	0	9.3071169701345	9.34865347398449	9.41630569883451	9.29950761919616	0	8.01188929481692	0	0	9.29552723080752	9.2581184050661
"40"	12.1744526059362	12.6646105049692	0	0	11.8972046498122	0	12.5635757895517	11.9889022245016	12.0404397145022	0	11.9494136896508	12.3730829969294	11.8083765701813	12.0067918364267	11.7369796114492	11.8697884416297
"41"	11.626849910277	11.408625484785	0	0	0	11.8384460505845	11.4433129729867	12.1055159266778	11.3492716998395	10.3204257918443	11.5446264592899	11.1544805882773	12.2595277924731	13.1545461212318	13.0195995006416	11.8038943873079
"42"	7.88732609155357	0	0	0	0	0	0	7.59980751849468	7.85902866520256	7.27613390684089	7.89138830210224	8.07136044983592	7.70594342414891	7.55669091117971	7.85610219689168	7.58597447653419
"43"	7.47190477411809	7.5862523352744	7.26192035583794	7.48609267795329	0	0	7.81776273339978	0	7.70371172352321	7.42576824815286	0	0	0	0	7.58960733011565	7.08236719270598
"44"	9.38335525572482	9.29207703439376	0	0	8.91428624602695	8.96832091133002	0	0	10.0457292393673	10.0476531577569	0	9.91026696317011	11.2278896612353	11.2889587582899	0	9.90882330008307
"45"	12.6132316906656	12.6325699956891	0	0	0	0	11.7465635792145	11.8253381005118	12.2161020011636	11.8980465958005	11.869362500611	11.3271470601559	0	12.1392260915041	12.0501106195389	0
"46"	0	8.18745970234781	0	0	8.505355542907	8.73548885781364	0	0	8.91451732006446	8.9430108618531	11.3178324333801	11.2762344396339	0	0	9.22415169683564	9.22601961195055
"47"	11.8297098214944	11.8734207188387	11.9836371874588	11.8907499019506	11.7659646130665	0	0	0	0	0	11.8491883346208	11.807896286757	0	0	0	11.7965793013623
"48"	0	8.00045291050028	0	0	7.50847105707916	0	7.98212935026827	0	8.45735825771405	8.27960285559661	7.81327331315217	7.55604106763006	0	7.94260966365658	8.56898456174337	8.70654707445075
"49"	0	0	0	0	0	12.2137610682616	11.7895312374307	11.8724446038275	11.9976548363042	11.5557138065623	0	0	12.1373788578846	11.7574900799843	11.6349175248465	0
"50"	0	0	0	0	10.0390275952217	10.1780076347736	0	8.3637398683792	9.44813937501981	9.35423067534009	10.2884014742476	10.2188622037647	0	0	10.7843009230357	10.729108575535
"51"	9.13076673827025	9.06984503215942	7.14867821692667	7.28148201130309	8.39129276873832	8.48374216444595	8.91687641660774	8.93416990746627	8.79247012458205	8.55181459393712	9.51582297474721	9.68489467119908	9.53976684540056	9.30283260327228	8.39765298849749	8.86655133272023
"52"	8.30985212060546	0	9.10535862901936	8.74597249744376	8.39441411631271	8.47938141165	8.45556818187882	8.65495159761776	8.62664068114904	8.49434902299983	8.23557407348279	0	8.67533888935233	8.66302345878872	0	8.5349985313436
"53"	8.47063509265018	8.62463798830719	0	0	8.64901780191647	8.8125270406131	0	8.6332007638702	0	0	8.79163415375468	0	9.21655086481118	9.0679755902426	9.31443784972195	9.31317613512699
"54"	0	0	5.33386255494781	6.04290330150395	7.43339316112443	0	0	7.34789939960223	7.81422096156683	0	7.75886502455864	7.63785041093239	7.96458393443309	0	0	0
"55"	8.73565038911571	8.47401289196382	0	0	8.17265310862631	0	8.48495292349132	8.57902052811246	8.67422925093291	8.5005999120339	8.81379820866674	8.6878974479352	8.6203741335284	8.69094070280709	8.81379071429689	8.72211668569255
"56"	10.3021618686539	0	0	0	10.0887544105262	10.4362056714993	10.5301582777765	10.4744566668641	0	10.6281697258883	0	0	11.0967039045733	11.4870789757202	0	9.19610402098032
"57"	6.8143910902227	0	7.23971207316234	0	6.99391829621636	6.97723158914936	7.70946412839037	7.62273244212874	7.74036379407938	7.68784157305121	7.79553986397864	7.8405029784653	7.48366671159644	7.35387699193445	0	6.80589972487521
"58"	8.07023628118344	7.67926159696004	8.282806674156	7.53289144353957	8.48338460093679	8.70173333795051	8.35108891641059	8.51300014620941	8.34586607762635	8.06538268099882	8.39669792097414	8.23294450702521	8.1942578010698	7.8608281255134	8.0328303199356	8.27285324195835
"59"	7.62067057643887	0	0	0	0	0	7.26278987829094	7.42100228882529	7.3327655302599	7.25335572643021	8.37952529499564	8.30345591916691	7.75566215388235	0	0	0
"60"	6.97924582867234	7.08835869394872	5.92780143216427	5.9410971397442	7.38317376683844	7.51544914087623	7.35182552620134	7.09915549970926	7.12381752602942	6.84083678509776	6.85512274234523	6.78799583697536	7.30033776125929	6.78028547773622	6.92765201949657	7.38066015009812
"61"	0	0	7.60070701644433	7.46228592174058	0	0	0	7.74474911642349	10.8698223540931	0	10.0795652771162	10.0253194046619	11.0736670497787	11.1045183925658	10.3806390150471	10.3076534874842
"62"	9.19278874085532	9.0904292150136	7.20163651225427	6.94074406960277	8.2515404779222	8.22594363073109	8.84666813441385	0	8.0051657409839	8.15815893902428	9.07794522264673	9.14643621335287	9.24803163920001	9.26949805483418	8.61336186135369	8.72152495209807
"63"	11.5106434311105	11.4499129513046	11.4476328078102	11.4826770723759	11.6137521453389	11.0428782416314	11.0095817418502	11.5918160410168	11.6472075486968	11.4864424080907	11.2614313576909	11.4214639369059	11.5034443463922	11.400819315262	11.6290277289209	11.1139850980514
"64"	7.96646221637624	0	0	0	0	7.2869266304956	0	0	7.67486512113874	7.86058091165124	10.2429741100952	10.3233996485427	0	0	8.17029790064934	8.37506467491229
"65"	9.72112391165665	0	7.25522234242766	7.18839984618225	8.04881140005793	8.17113277385988	9.00283372454445	7.80441338220042	8.34158886344098	8.18510844986865	0	0	0	0	0	0
"66"	0	0	0	0	8.88222271367205	8.82842958983152	10.5306423946346	10.4610117364555	9.11532227751077	9.19404953927314	9.01924286695176	9.00009641982264	0	0	9.5866653272878	9.5850669208698
"67"	8.80486033042317	8.7631184039258	0	0	9.22096390192256	9.13383424963452	9.02267206676411	9.18541635018419	9.52823620655895	9.44893925501083	9.65906924576122	9.55884425856543	8.60998574515389	8.71390288883672	8.16803230042586	8.30199575068438
"68"	0	0	6.02702472250653	6.4602397435676	7.32866619829609	7.00849546878272	6.91691321676689	7.20542490931693	0	7.64935624061045	0	0	0	0	7.30774623120167	0
"69"	6.39469807618571	7.12164597251591	6.08028678350159	4.37464765868876	0	0	5.42703594614561	5.43226003822212	0	0	0	0	6.81789343003152	7.67171737918158	0	0
"70"	10.003119419345	9.98358994234473	0	0	0	0	9.29870613137575	9.25430939842135	9.39914212685914	9.43171834271276	0	10.4747234343039	0	10.3683888118033	0	10.4839919756867
"71"	7.92067328654527	8.24755496868379	0	0	7.42948618343212	7.62235020347975	7.94135071409075	8.28028128988012	0	0	7.62084542301144	0	0	0	0	7.38745252296396
"72"	10.1539474908444	10.0177716741256	0	0	0	0	0	0	0	0	10.2045578324064	10.084348763544	10.8478464766179	10.844435267698	10.1422735056862	10.0811204985893
"73"	7.66057255125927	8.00259383538152	0	0	6.88576648777007	7.58016932585908	7.41564040982013	7.72304929329997	0	7.34866590623455	0	7.5260831254003	6.83780742532905	0	7.46348145503257	0
"74"	9.91310538115757	9.93078262943522	0	0	0	0	0	0	0	0	10.5987162771792	10.6092106848789	10.350282075496	10.3899298452706	10.1216013696321	10.0767320370756
"75"	0	7.91518622844053	6.66162205766844	7.11974772352753	6.67530335134285	0	7.19848132030791	6.6607438801285	7.15510773567535	0	6.76306966377058	0	7.72520449500733	8.0018051757503	8.47755528404955	8.34884187006892
"76"	0	0	0	9.12683828755283	9.31044353192638	9.58454687340397	9.51662140643317	9.50557129403192	8.16929777619757	0	8.83618340890325	0	0	7.98178630885981	0	0
"77"	0	0	5.61504493337717	6.09870355443789	7.39090497592646	7.3161069369937	7.43540970082951	7.75395702865534	7.6604562022898	7.33545367139025	0	0	0	0	0	0
"78"	8.53396324319952	8.45629967630838	8.66455534277475	7.82803925799084	0	0	0	0	0	0	0	0	8.811915707394	8.7258472312376	8.38524942575689	8.30937256524072
"79"	9.6293095154458	9.72532335042565	5.25958554720003	4.62732851395006	0	7.13738653952523	5.24540170420142	4.89192488738776	0	7.84625097897778	10.1002166380342	0	7.9882986366338	10.4374711094351	9.22730735911286	0
"80"	9.84172498577859	10.1272728818668	0	0	9.51673459501754	0	10.0900784825722	10.4965445011415	9.78669212903027	9.84321936718867	0	0	0	10.3007318622872	0	0
"81"	9.89554269092301	9.81816493061481	0	0	10.0006410477748	0	10.1086569673238	10.2316077333533	10.2286017241398	10.2180930251789	0	9.69375159143502	10.2233772448959	10.2680700965814	0	9.68872023905498
"82"	11.1835494281994	0	11.1259393302342	11.0474082588149	11.1281169452215	0	11.1421472178794	0	0	0	0	11.1590941225134	11.1979800990018	11.1474393371918	0	0
"83"	10.3552600627694	10.3062216013612	9.0491335225013	9.08184818845598	10.9220198081964	10.2550647353768	10.4346146050074	10.2962820598763	10.315855501127	10.3536024251766	10.2505571525069	10.2435290460604	10.4584694778373	10.4342729677179	10.3836511118471	10.7311698850834
"84"	9.3289518643675	9.35186651284403	0	0	9.72302164438934	9.84691920255745	10.0743104139027	10.1128528096051	0	10.3502722398705	9.50819484114602	9.32755967058088	10.3147419463442	10.3364107881098	10.0515034311787	10.0230095414235
"85"	7.34328909167202	7.03952244961515	6.51723198392299	6.40242563571992	0	0	7.74497567472074	0	0	0	8.44720219559523	8.46826799994922	6.53204312902331	6.85767247971982	0	0
"86"	10.0147822778911	10.0847409162563	7.84677998796561	8.04484268519043	10.3911982036536	10.2577199433693	10.1908590514316	10.0469456339918	10.351611685314	10.2844246512101	9.91442453664087	9.86301916447122	0	0	10.1184392216506	10.1189111752231
"87"	8.97297802924254	8.94698942890141	8.22621843128599	0	0	0	0	0	9.2613824540853	0	9.64244362948869	9.66119747528053	0	0	9.59402126805443	9.62698637661322
"88"	5.33359441623688	5.13292372077474	4.51714010848107	4.18846211193386	0	0	6.71337409633559	6.58077597489405	0	0	0	0	4.91176233066451	5.54366588598375	0	0
"89"	9.45355520155549	0	9.75536371475599	9.79640412823587	9.77782824532781	9.8435335324161	9.63907171783685	9.77477224172704	9.67388055810373	9.65641961757526	9.19691157037733	0	0	0	9.48486871215886	8.97421696669748
"90"	0	0	0	0	8.6896031232746	8.68408969670086	7.6402135532263	0	8.75821758249389	8.85529274609404	0	8.65612351853006	10.1599073528651	10.0337864631576	0	0
"91"	0	0	0	0	9.11810396589418	9.1154226757801	8.58976895124623	8.74440807006731	9.45470267273181	9.42654655530257	0	0	10.2894550271528	10.1883799719215	9.46581156919985	9.41760762933105
"92"	9.46587595861933	9.33813960210326	0	0	9.48897472177729	9.56942495839319	10.3093895903618	10.402675808739	9.69096510705524	9.65885064541374	8.60615183924278	8.91936561184593	8.27133982435901	8.40537180820461	8.8194641409959	8.68525615185459
"93"	0	0	6.02392554167934	5.22361795799182	6.79789184036673	6.92090523803643	5.81381716929932	6.89942790242589	0	0	0	0	0	7.51072721735063	0	8.10962282881413
"94"	9.50103585172607	9.45881615645064	0	0	0	0	0	0	0	0	10.2866199974123	10.3413379828094	10.3641775158083	10.3646972785085	9.76356149140851	9.77402778340077
"95"	8.32792803150951	8.13590907441348	0	0	7.99659748112352	0	7.93879947659979	7.95721736467462	7.61574515965183	7.69697468384496	0	0	7.11896308180531	7.39612668308605	0	7.01965272076837
"96"	8.44383870762654	8.49054045712186	0	0	0	7.88937050874748	0	0	8.45263283059191	8.40297859380479	8.34562829377075	8.22401093159556	8.73104792330131	8.86749196103608	8.44467216717712	8.38601568907411
"97"	6.25148761156576	6.11684862153718	4.39111025340693	4.5014583105758	9.3427030068694	8.88683752801365	0	0	0	0	0	0	5.58496714165832	3.38780814454315	0	0
"98"	5.38324657733338	6.15643646556682	4.28463428866523	3.00370044320316	6.75339657751986	6.20644688614148	6.4715175122067	6.26179698122464	6.06084134488579	6.32856515768948	7.62192434324299	7.59949346737868	8.20257888028285	8.22749079376693	7.44320951329045	7.38303869558815
"99"	10.3977061339692	10.3485362416401	0	0	9.70115759430204	9.87614358990151	10.1129977866637	10.263158844317	9.91459819017097	9.9160404695196	8.43388935020418	8.18337569983903	9.50768025725438	9.5975779636495	8.89184542125813	8.8851626416074
"100"	7.5699793182417	7.7362710177545	6.24747906558097	6.36491581359479	6.87911342214704	7.10989809034976	7.00376179810414	7.13325385345116	7.74545880342818	7.57819594684894	7.36806358956221	7.39280317363171	7.35178757538741	7.58439715330297	7.31676017065762	7.41862357195543
"101"	0	0	0	0	7.90291916213803	7.95892941637209	0	0	8.91235520445727	8.57537636001565	8.6418296410698	8.35889439275502	0	0	8.09997775783613	8.23087466890754
"102"	8.80440778244169	8.71217437194929	0	0	7.21852521812803	7.07760032682016	7.34785648104495	0	0	7.13733248985357	10.0579842452213	9.99086519897937	8.63960549545629	8.68769464672116	9.61976867710338	0
"103"	8.62629988139265	8.51336479725825	0	0	7.62737445945141	7.82455967890627	8.66010815778281	8.72272040216678	7.7058655362315	7.55298078233917	0	0	0	0	0	0
"104"	0	8.12699733014085	0	0	8.15088512553808	0	8.55399007716405	8.48873801163932	8.50153034408002	8.53524474399191	9.93649221679517	9.94615020870476	0	0	0	8.04516490447914
"105"	8.37311749737867	0	0	0	0	7.63621762697665	8.03482236073596	8.21101796992726	0	0	8.0308214142921	0	7.86551945742648	8.186503881396	0	8.10170885808174
"106"	9.16171355775854	9.08522037880232	9.86591635540035	9.78725720843009	9.08824402944081	9.26087028897839	8.69005602183307	8.72616085219005	0	8.75227966922391	8.59134205987655	0	0	8.96066151969704	8.86639666597493	0
"107"	8.74994375921243	8.92773737913426	9.59950983392683	9.52745021866825	9.14845389018255	9.30389593859924	10.1018214288529	10.1756761993315	9.1563196452772	9.34706293295796	9.25624858511347	9.36672746060457	8.88940826090532	8.92263724667121	0	0
"108"	9.29996401402853	8.91106333700568	0	0	0	9.2565015548292	8.50262884434276	8.74437320604029	9.4873049834986	9.09722561642457	9.69465530424747	9.59946912921385	10.0593170026595	10.1071187727456	9.83139422961311	9.53106247530115
"109"	9.30948466416875	9.25459360487475	0	0	0	0	9.44330288936282	9.52700672486734	9.47647790528385	9.42342127966884	9.04173996024411	9.07165782753108	9.99922538001659	9.95912936561395	8.79898745925992	8.86249403781295
"110"	9.08751308545081	8.99592894693387	0	0	6.58685280213152	0	0	0	0	0	9.68528027276196	9.51040063011044	10.0624965276303	0	9.83920384693032	9.73084900999399
"111"	9.7445044983312	9.64164521406379	0	0	8.70624902994855	8.9054470029549	9.28376344282221	9.38745307191352	9.18361183399548	9.1790044367024	9.05716092997437	9.04663688234046	9.89305676272548	9.94223055545019	9.20758329116391	9.09953663147944
"112"	7.54374494133741	7.68451089178704	6.75884503758867	6.29821653066715	7.29073462792919	7.43880226589164	9.26634353812925	0	0	0	0	9.12703638150813	6.95224200307364	7.02423337755686	10.2271745340235	0
"113"	9.53087105935155	0	7.17710517928846	7.08915471074947	9.47892952922657	9.5964427627336	0	9.69014455353211	9.36247164388539	9.5149203925192	0	9.8298899932434	10.0005655506467	0	0	0
"114"	8.20760554602731	8.15627305892577	7.80887592475256	7.97746251872428	8.13558131933026	8.23795392343146	8.2048724649183	8.08532505510632	8.14108880768105	8.17908809398205	8.1454002006657	0	8.19017500410506	8.13140379078557	8.18511220858547	8.26975353222659
"115"	8.53562370131919	8.63569892882378	8.6531287740115	8.9588093390137	8.50433249307866	8.53742317836163	8.77751968873816	8.79256686535736	8.91876139881312	8.90851718358548	8.74227189311855	8.47922296008457	8.92434371085288	8.97736199188819	8.59852583960928	9.02047015342784
"116"	6.74176366000542	6.78503349633854	6.17100952550057	0	0	0	0	0	7.23935853849185	7.62489895406699	7.42428334969029	7.18091299041864	7.51035795846153	0	6.81198499334536	7.17957470222036
"117"	9.99347504649301	10.0567091670288	0	0	8.63163820270822	8.92143301917493	9.61289083663484	9.68565008318395	9.27244320180518	9.10936527915308	9.77151036864611	9.7354912448475	10.2477928278861	10.3397190768093	9.21779227232687	9.03973348174868
"118"	6.43896234512032	0	9.76585163816097	9.67901575949931	6.15831440039104	6.77960757235986	6.47437045242647	0	0	0	7.37995342159795	7.33545409945622	7.69726239119438	7.53201315412056	9.27863373486403	9.13074571391343
"119"	10.0535351352524	9.98572365077108	9.28988897158445	9.22722033673011	9.83121042950869	9.95128533329955	10.2896727663768	9.9852013554596	10.4661769768432	10.0012879279294	10.2031121008949	10.013176151372	9.88156775424585	9.95340902458736	10.5946473543033	10.4033908482527
"120"	8.25975256194021	8.48552913468075	0	0	8.19802190880155	8.30291026853423	9.01548499804038	0	8.80178519451752	8.61565220522658	9.57568073201461	9.60098609578251	7.37559965013566	0	7.96893426945202	7.558568906526
"121"	11.8694877945682	11.3398971043519	11.3606591761415	11.7740229722959	11.4540371900687	11.6891349567013	11.303085381744	11.5779786331801	11.488464719189	11.4348511574641	11.460660639647	11.4686671041506	10.0757475360397	11.4749534655382	11.5909427487642	11.4271898656005
"122"	0	0	0	0	8.51731398412051	8.59272854068017	0	8.42148393732569	0	8.29638138101845	0	0	8.41817187385091	8.27136712590956	8.88583305733819	8.73208070478594
"123"	8.56857181976273	8.64964191816952	8.42990713207678	8.35165151620412	8.51801385458007	8.27241274155844	8.60937500471992	8.53871199230256	8.59836253692225	8.57418551146336	8.47586827044966	8.57247110807042	8.56523976490496	8.60222419136176	8.62052998072056	8.53598497550172
"124"	7.58374344572761	7.44599863253432	5.98044680131558	5.66284304899876	0	0	9.7365497270237	0	9.19445626258422	9.15243737983012	8.83049692768345	0	6.35348889380806	5.77734380392143	8.6264320166994	0
"125"	9.79146214403387	0	6.33951384516948	6.2500013369796	9.67998125957705	0	8.94316051944696	9.03440859697526	0	10.1139388360248	9.64667936729182	9.47816426888556	0	0	9.53276612141656	9.64383790608784
"126"	8.67729667807931	8.71847437322094	0	0	8.75059300697925	8.85017173218318	9.36305965189937	9.48950325899747	8.69922250551146	8.54814715201044	0	0	0	0	0	0
"127"	9.58080473582813	9.48184621993757	9.34212736401831	9.47836604631121	9.37675373375874	9.48276235856575	9.55620881933485	9.41525885692491	9.53870988269593	9.43608616361513	9.50693789485683	9.46651264965577	9.44078574853246	9.45111314185062	9.638424330612	9.54271814628667
"128"	9.2978076290367	8.98330987627168	9.25077726835564	9.13328726717378	0	9.07702280791729	0	9.35100949693964	0	9.20176663136956	0	0	9.52903971656563	0	9.37811455286336	0
"129"	9.16231985973052	9.08869706218266	0	0	9.66448624046722	9.64664098894928	9.16280122495837	9.06439565098431	9.01123768083818	9.14038904131395	9.55414373774957	9.51762752520231	9.75324701413232	9.05342333820665	9.29875981574576	9.29012264807458
"130"	9.47063394018505	9.60749892211136	0	0	0	0	0	0	0	0	8.82613563695983	8.6275847103272	7.8794385998782	7.79198552200462	8.88410316356232	8.92825178157819
